start_date,end_date,day,status,discipline,discipline_code,event,event_medal,phase,gender,event_type,venue,venue_code,location_description,location_code,url,date
2024-08-01 08:30:00+02:00,2024-08-01 09:30:00+02:00,2024-08-01,FINISHED,Badminton,BDM,Women's Doubles,0,Women's Doubles Quarterfinals,W,HCOUP,La Chapelle Arena,CPL,La Chapelle Arena Court 2,BD2,/en/paris-2024/results/badminton/women-s-doubles/qfnl000200--,2024-08-01
2024-08-01 08:30:00+02:00,2024-08-01 09:30:00+02:00,2024-08-01,FINISHED,Badminton,BDM,Women's Doubles,0,Women's Doubles Quarterfinals,W,HCOUP,La Chapelle Arena,CPL,La Chapelle Arena Court 3,BD3,/en/paris-2024/results/badminton/women-s-doubles/qfnl000400--,2024-08-01
2024-08-01 09:00:00+02:00,2024-08-01 09:25:00+02:00,2024-08-01,FINISHED,3x3 Basketball,BK3,Women,0,Women's Pool Round,W,HTEAM,La Concorde 1,LC1,La Concorde 1,LC1,/en/paris-2024/results/3x3-basketball/women/gpa-000900--,2024-08-01
2024-08-01 09:00:00+02:00,2024-08-01 09:50:00+02:00,2024-08-01,FINISHED,Beach Volleyball,VBV,Men,0,Men's Preliminary - Pool C - Matches,M,HTEAM,Eiffel Tower Stadium,EIF,Eiffel Tower Stadium - Centre Court,BV0,/en/paris-2024/results/beach-volleyball/men/gpc-000300--,2024-08-01
2024-08-01 09:00:00+02:00,2024-08-01 18:00:00+02:00,2024-08-01,FINISHED,Golf,GLF,Men's Individual Stroke Play,0,Men's Individual Stroke Play,M,ATH,Le Golf National,LGN,Le Golf National,LGN,/en/paris-2024/results/golf/men-s-individual-stroke-play/fnl---------,2024-08-01
2024-08-01 09:00:00+02:00,2024-08-01 10:30:00+02:00,2024-08-01,FINISHED,Handball,HBL,Women,0,Women's Preliminary Round Group B,W,HTEAM,South Paris Arena 6,SP6,South Paris Arena 6,SP6,/en/paris-2024/results/handball/women/gpb-001000--,2024-08-01
2024-08-01 09:00:00+02:00,2024-08-01 14:00:00+02:00,2024-08-01,FINISHED,Shooting,SHO,25m Pistol Women,0,25m Pistol Women's Training,W,ATH,Chateauroux Shooting Ctr,CTX,Chateauroux - 25m Qualification,SH3,,2024-08-01
2024-08-01 09:00:00+02:00,2024-08-01 14:00:00+02:00,2024-08-01,FINISHED,Shooting,SHO,Skeet Men,0,Skeet Men's Training,M,ATH,Chateauroux Shooting Ctr,CTX,Chateauroux - Shotgun Range,SH6,,2024-08-01
2024-08-01 09:00:00+02:00,2024-08-01 11:15:00+02:00,2024-08-01,FINISHED,Volleyball,VVO,Women,0,Women's Preliminary Round - Pool C,W,HTEAM,South Paris Arena 1,SP1,South Paris Arena 1,SP1,/en/paris-2024/results/volleyball/women/gpc-000300--,2024-08-01
2024-08-01 09:30:00+02:00,2024-08-01 09:55:00+02:00,2024-08-01,FINISHED,3x3 Basketball,BK3,Women,0,Women's Pool Round,W,HTEAM,La Concorde 1,LC1,La Concorde 1,LC1,/en/paris-2024/results/3x3-basketball/women/gpa-001000--,2024-08-01
2024-08-01 09:30:00+02:00,2024-08-01 09:43:00+02:00,2024-08-01,FINISHED,Archery,ARC,Men's Individual,0,Men's Individual 1/32 Elimination Round,M,HATH,Invalides,INV,Invalides,INV,/en/paris-2024/results/archery/men-s-individual/r64-002100--,2024-08-01
2024-08-01 09:30:00+02:00,2024-08-01 09:37:00+02:00,2024-08-01,FINISHED,Rowing,ROW,Women's Single Sculls,0,Women's Single Sculls Semifinals,W,ATH,Nautical St - Flat water,VN1,Vaires-sur-Marne Nautical Stadium - Flat water,VN1,/en/paris-2024/results/rowing/women-s-single-sculls/sfnl--------,2024-08-01
2024-08-01 09:30:00+02:00,2024-08-01 10:30:00+02:00,2024-08-01,FINISHED,Shooting,SHO,50m Rifle 3 Positions Men,1,50m Rifle 3 Positions Men's Final,M,ATH,Chateauroux Shooting Ctr,CTX,Chateauroux - Final Range,SH1,/en/paris-2024/results/shooting/50m-rifle-3-positions-men/fnl-000100--,2024-08-01
2024-08-01 09:40:00+02:00,2024-08-01 11:00:00+02:00,2024-08-01,FINISHED,Badminton,BDM,Women's Doubles,0,Women's Doubles Quarterfinals,W,HCOUP,La Chapelle Arena,CPL,La Chapelle Arena Court 1,BD1,/en/paris-2024/results/badminton/women-s-doubles/qfnl000300--,2024-08-01
2024-08-01 09:40:00+02:00,2024-08-01 11:00:00+02:00,2024-08-01,FINISHED,Badminton,BDM,Men's Singles,0,Men's Singles Round of 16,M,HATH,La Chapelle Arena,CPL,La Chapelle Arena Court 2,BD2,/en/paris-2024/results/badminton/men-s-singles/8fnl000200--,2024-08-01
2024-08-01 09:40:00+02:00,2024-08-01 11:00:00+02:00,2024-08-01,FINISHED,Badminton,BDM,Men's Singles,0,Men's Singles Round of 16,M,HATH,La Chapelle Arena,CPL,La Chapelle Arena Court 3,BD3,/en/paris-2024/results/badminton/men-s-singles/8fnl000500--,2024-08-01
2024-08-01 09:40:00+02:00,2024-08-01 09:47:00+02:00,2024-08-01,FINISHED,Rowing,ROW,Women's Single Sculls,0,Women's Single Sculls Semifinals,W,ATH,Nautical St - Flat water,VN1,Vaires-sur-Marne Nautical Stadium - Flat water,VN1,/en/paris-2024/results/rowing/women-s-single-sculls/sfnl--------,2024-08-01
2024-08-01 09:43:00+02:00,2024-08-01 09:56:00+02:00,2024-08-01,FINISHED,Archery,ARC,Men's Individual,0,Men's Individual 1/32 Elimination Round,M,HATH,Invalides,INV,Invalides,INV,/en/paris-2024/results/archery/men-s-individual/r64-002200--,2024-08-01
2024-08-01 09:50:00+02:00,2024-08-01 11:35:00+02:00,2024-08-01,FINISHED,Athletics,ATH,Women's 20km Race Walk,1,Women's 20km Race Walk Final,W,ATH,Trocadéro,TRO,Trocadéro,TRO,/en/paris-2024/results/athletics/women-s-20km-race-walk/fnl-000100--,2024-08-01
2024-08-01 09:50:00+02:00,2024-08-01 09:57:00+02:00,2024-08-01,FINISHED,Rowing,ROW,Men's Single Sculls,0,Men's Single Sculls Semifinals,M,ATH,Nautical St - Flat water,VN1,Vaires-sur-Marne Nautical Stadium - Flat water,VN1,/en/paris-2024/results/rowing/men-s-single-sculls/sfnl--------,2024-08-01
2024-08-01 09:56:00+02:00,2024-08-01 10:09:00+02:00,2024-08-01,FINISHED,Archery,ARC,Women's Individual,0,Women's Individual 1/32 Elimination Rnd,W,HATH,Invalides,INV,Invalides,INV,/en/paris-2024/results/archery/women-s-individual/r64-000500--,2024-08-01
2024-08-01 10:00:00+02:00,2024-08-01 10:50:00+02:00,2024-08-01,FINISHED,Beach Volleyball,VBV,Men,0,Men's Preliminary - Pool A - Matches,M,HTEAM,Eiffel Tower Stadium,EIF,Eiffel Tower Stadium - Centre Court,BV0,/en/paris-2024/results/beach-volleyball/men/gpa-000500--,2024-08-01
2024-08-01 10:00:00+02:00,2024-08-01 11:30:00+02:00,2024-08-01,FINISHED,Hockey,HOC,Men,0,Men's Pool B,M,HTEAM,Yves-du-Manoir Stadium,YDM,Yves-du-Manoir Stadium - Pitch 1,HO1,/en/paris-2024/results/hockey/men/gpb-001000--,2024-08-01
2024-08-01 10:00:00+02:00,2024-08-01 10:06:00+02:00,2024-08-01,FINISHED,Judo,JUD,Men -100 kg,0,Men -100 kg Elimination Round of 32,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/men--100-kg/r32-000200--,2024-08-01
2024-08-01 10:00:00+02:00,2024-08-01 10:06:00+02:00,2024-08-01,FINISHED,Judo,JUD,Women -78 kg,0,Women -78 kg Elimination Round of 32,W,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 2,JU2,/en/paris-2024/results/judo/women--78-kg/r32-000400--,2024-08-01
2024-08-01 10:00:00+02:00,2024-08-01 10:07:00+02:00,2024-08-01,FINISHED,Rowing,ROW,Men's Single Sculls,0,Men's Single Sculls Semifinals,M,ATH,Nautical St - Flat water,VN1,Vaires-sur-Marne Nautical Stadium - Flat water,VN1,/en/paris-2024/results/rowing/men-s-single-sculls/sfnl--------,2024-08-01
2024-08-01 10:00:00+02:00,2024-08-01 11:00:00+02:00,2024-08-01,FINISHED,Table Tennis,TTE,Women's Singles,0,Women's Singles Quarterfinals,W,HATH,South Paris Arena 4,SP4,South Paris Arena 4 Table 1,TT1,/en/paris-2024/results/table-tennis/women-s-singles/qfnl000400--,2024-08-01
2024-08-01 10:05:00+02:00,2024-08-01 10:30:00+02:00,2024-08-01,FINISHED,3x3 Basketball,BK3,Men,0,Men's Pool Round,M,HTEAM,La Concorde 1,LC1,La Concorde 1,LC1,/en/paris-2024/results/3x3-basketball/men/gpa-000900--,2024-08-01
2024-08-01 10:06:00+02:00,2024-08-01 10:12:00+02:00,2024-08-01,FINISHED,Judo,JUD,Men -100 kg,0,Men -100 kg Elimination Round of 32,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/men--100-kg/r32-000300--,2024-08-01
2024-08-01 10:06:00+02:00,2024-08-01 10:12:00+02:00,2024-08-01,FINISHED,Judo,JUD,Women -78 kg,0,Women -78 kg Elimination Round of 32,W,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 2,JU2,/en/paris-2024/results/judo/women--78-kg/r32-000600--,2024-08-01
2024-08-01 10:09:00+02:00,2024-08-01 10:22:00+02:00,2024-08-01,FINISHED,Archery,ARC,Women's Individual,0,Women's Individual 1/32 Elimination Rnd,W,HATH,Invalides,INV,Invalides,INV,/en/paris-2024/results/archery/women-s-individual/r64-000600--,2024-08-01
2024-08-01 10:10:00+02:00,2024-08-01 10:17:00+02:00,2024-08-01,FINISHED,Rowing,ROW,Women's Eight,0,Women's Eight Repechages,W,TEAM,Nautical St - Flat water,VN1,Vaires-sur-Marne Nautical Stadium - Flat water,VN1,/en/paris-2024/results/rowing/women-s-eight/rep---------,2024-08-01
2024-08-01 10:12:00+02:00,2024-08-01 10:18:00+02:00,2024-08-01,FINISHED,Judo,JUD,Men -100 kg,0,Men -100 kg Elimination Round of 32,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/men--100-kg/r32-000400--,2024-08-01
2024-08-01 10:12:00+02:00,2024-08-01 10:18:00+02:00,2024-08-01,FINISHED,Judo,JUD,Women -78 kg,0,Women -78 kg Elimination Round of 32,W,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 2,JU2,/en/paris-2024/results/judo/women--78-kg/r32-000800--,2024-08-01
2024-08-01 10:18:00+02:00,2024-08-01 10:24:00+02:00,2024-08-01,FINISHED,Judo,JUD,Men -100 kg,0,Men -100 kg Elimination Round of 32,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/men--100-kg/r32-000600--,2024-08-01
2024-08-01 10:18:00+02:00,2024-08-01 10:24:00+02:00,2024-08-01,FINISHED,Judo,JUD,Women -78 kg,0,Women -78 kg Elimination Round of 32,W,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 2,JU2,/en/paris-2024/results/judo/women--78-kg/r32-001000--,2024-08-01
2024-08-01 10:20:00+02:00,2024-08-01 10:27:00+02:00,2024-08-01,FINISHED,Rowing,ROW,Men's Eight,0,Men's Eight Repechages,M,TEAM,Nautical St - Flat water,VN1,Vaires-sur-Marne Nautical Stadium - Flat water,VN1,/en/paris-2024/results/rowing/men-s-eight/rep---------,2024-08-01
2024-08-01 10:22:00+02:00,2024-08-01 10:35:00+02:00,2024-08-01,FINISHED,Archery,ARC,Men's Individual,0,Men's Individual 1/16 Elimination Round,M,HATH,Invalides,INV,Invalides,INV,/en/paris-2024/results/archery/men-s-individual/r32-001100--,2024-08-01
2024-08-01 10:24:00+02:00,2024-08-01 10:30:00+02:00,2024-08-01,FINISHED,Judo,JUD,Men -100 kg,0,Men -100 kg Elimination Round of 32,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/men--100-kg/r32-000800--,2024-08-01
2024-08-01 10:24:00+02:00,2024-08-01 10:30:00+02:00,2024-08-01,FINISHED,Judo,JUD,Women -78 kg,0,Women -78 kg Elimination Round of 32,W,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 2,JU2,/en/paris-2024/results/judo/women--78-kg/r32-001400--,2024-08-01
2024-08-01 10:30:00+02:00,2024-08-01 12:00:00+02:00,2024-08-01,FINISHED,Hockey,HOC,Men,0,Men's Pool B,M,HTEAM,Yves-du-Manoir Stadium,YDM,Yves-du-Manoir Stadium - Pitch 2,HO2,/en/paris-2024/results/hockey/men/gpb-001100--,2024-08-01
2024-08-01 10:30:00+02:00,2024-08-01 10:36:00+02:00,2024-08-01,FINISHED,Judo,JUD,Men -100 kg,0,Men -100 kg Elimination Round of 32,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/men--100-kg/r32-001000--,2024-08-01
2024-08-01 10:30:00+02:00,2024-08-01 10:36:00+02:00,2024-08-01,FINISHED,Judo,JUD,Women -78 kg,0,Women -78 kg Elimination Round of 32,W,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 2,JU2,/en/paris-2024/results/judo/women--78-kg/r32-001600--,2024-08-01
2024-08-01 10:30:00+02:00,2024-08-01 10:37:00+02:00,2024-08-01,FINISHED,Rowing,ROW,Women's Double Sculls,0,Women's Double Sculls Finals,W,TEAM,Nautical St - Flat water,VN1,Vaires-sur-Marne Nautical Stadium - Flat water,VN1,/en/paris-2024/results/rowing/women-s-double-sculls/fnl---------,2024-08-01
2024-08-01 10:30:00+02:00,2024-08-01 11:55:00+02:00,2024-08-01,FINISHED,Water Polo,WPO,Men,0,Men's Preliminary Round - Group A,M,HTEAM,Aquatics Centre,AQC,Aquatics Centre,AQC,/en/paris-2024/results/water-polo/men/gpa-000700--,2024-08-01
2024-08-01 10:35:00+02:00,2024-08-01 11:00:00+02:00,2024-08-01,FINISHED,3x3 Basketball,BK3,Men,0,Men's Pool Round,M,HTEAM,La Concorde 1,LC1,La Concorde 1,LC1,/en/paris-2024/results/3x3-basketball/men/gpa-001000--,2024-08-01
2024-08-01 10:35:00+02:00,2024-08-01 10:48:00+02:00,2024-08-01,FINISHED,Archery,ARC,Women's Individual,0,Women's Individual 1/16 Elimination Rnd,W,HATH,Invalides,INV,Invalides,INV,/en/paris-2024/results/archery/women-s-individual/r32-000300--,2024-08-01
2024-08-01 10:36:00+02:00,2024-08-01 10:42:00+02:00,2024-08-01,FINISHED,Judo,JUD,Men -100 kg,0,Men -100 kg Elimination Round of 32,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/men--100-kg/r32-001200--,2024-08-01
2024-08-01 10:36:00+02:00,2024-08-01 10:42:00+02:00,2024-08-01,FINISHED,Judo,JUD,Women -78 kg,0,Women -78 kg Elimination Round of 16,W,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 2,JU2,/en/paris-2024/results/judo/women--78-kg/8fnl000100--,2024-08-01
2024-08-01 10:42:00+02:00,2024-08-01 10:48:00+02:00,2024-08-01,FINISHED,Judo,JUD,Men -100 kg,0,Men -100 kg Elimination Round of 32,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/men--100-kg/r32-001400--,2024-08-01
2024-08-01 10:42:00+02:00,2024-08-01 10:48:00+02:00,2024-08-01,FINISHED,Judo,JUD,Women -78 kg,0,Women -78 kg Elimination Round of 16,W,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 2,JU2,/en/paris-2024/results/judo/women--78-kg/8fnl000200--,2024-08-01
2024-08-01 10:42:00+02:00,2024-08-01 10:49:00+02:00,2024-08-01,FINISHED,Rowing,ROW,Men's Double Sculls,0,Men's Double Sculls Finals,M,TEAM,Nautical St - Flat water,VN1,Vaires-sur-Marne Nautical Stadium - Flat water,VN1,/en/paris-2024/results/rowing/men-s-double-sculls/fnl---------,2024-08-01
2024-08-01 10:48:00+02:00,2024-08-01 11:01:00+02:00,2024-08-01,FINISHED,Archery,ARC,Men's Individual,0,Men's Individual 1/32 Elimination Round,M,HATH,Invalides,INV,Invalides,INV,/en/paris-2024/results/archery/men-s-individual/r64-002500--,2024-08-01
2024-08-01 10:48:00+02:00,2024-08-01 10:54:00+02:00,2024-08-01,FINISHED,Judo,JUD,Men -100 kg,0,Men -100 kg Elimination Round of 32,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/men--100-kg/r32-001600--,2024-08-01
2024-08-01 10:48:00+02:00,2024-08-01 10:54:00+02:00,2024-08-01,FINISHED,Judo,JUD,Women -78 kg,0,Women -78 kg Elimination Round of 16,W,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 2,JU2,/en/paris-2024/results/judo/women--78-kg/8fnl000300--,2024-08-01
2024-08-01 10:54:00+02:00,2024-08-01 11:00:00+02:00,2024-08-01,FINISHED,Judo,JUD,Men -100 kg,0,Men -100 kg Elimination Round of 16,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/men--100-kg/8fnl000100--,2024-08-01
2024-08-01 10:54:00+02:00,2024-08-01 11:00:00+02:00,2024-08-01,FINISHED,Judo,JUD,Women -78 kg,0,Women -78 kg Elimination Round of 16,W,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 2,JU2,/en/paris-2024/results/judo/women--78-kg/8fnl000400--,2024-08-01
2024-08-01 10:54:00+02:00,2024-08-01 11:01:00+02:00,2024-08-01,FINISHED,Rowing,ROW,Women's Four,0,Women's Four Finals,W,TEAM,Nautical St - Flat water,VN1,Vaires-sur-Marne Nautical Stadium - Flat water,VN1,/en/paris-2024/results/rowing/women-s-four/fnl---------,2024-08-01
2024-08-01 11:00:00+02:00,2024-08-01 12:45:00+02:00,2024-08-01,FINISHED,Basketball,BKB,Women,0,Women's Group Phase - Group C,W,HTEAM,Pierre Mauroy Stadium,LIL,Pierre Mauroy Stadium,LIL,/en/paris-2024/results/basketball/women/gpc-000300--,2024-08-01
2024-08-01 11:00:00+02:00,2024-08-01 11:50:00+02:00,2024-08-01,FINISHED,Beach Volleyball,VBV,Women,0,Women's Preliminary - Pool A - Matches,W,HTEAM,Eiffel Tower Stadium,EIF,Eiffel Tower Stadium - Centre Court,BV0,/en/paris-2024/results/beach-volleyball/women/gpa-000500--,2024-08-01
2024-08-01 11:00:00+02:00,2024-08-01 11:11:00+02:00,2024-08-01,FINISHED,Boxing,BOX,Women's 50kg,0,Women's 50kg - Prelims - Round of 16,W,HATH,North Paris Arena,NPA,North Paris Arena,NPA,/en/paris-2024/results/boxing/women-s-50kg/8fnl000100--,2024-08-01
2024-08-01 11:00:00+02:00,2024-08-01 14:00:00+02:00,2024-08-01,FINISHED,Equestrian,EQU,Jumping Team,0,Jumping Team Qualifier,O,TEAM,Château de Versailles,VER,Château de Versailles,VER,/en/paris-2024/results/equestrian/jumping-team/qual000100--,2024-08-01
2024-08-01 11:00:00+02:00,2024-08-01 12:30:00+02:00,2024-08-01,FINISHED,Handball,HBL,Women,0,Women's Preliminary Round Group A,W,HTEAM,South Paris Arena 6,SP6,South Paris Arena 6,SP6,/en/paris-2024/results/handball/women/gpa-001000--,2024-08-01
2024-08-01 11:00:00+02:00,2024-08-01 11:06:00+02:00,2024-08-01,FINISHED,Judo,JUD,Men -100 kg,0,Men -100 kg Elimination Round of 16,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/men--100-kg/8fnl000200--,2024-08-01
2024-08-01 11:00:00+02:00,2024-08-01 11:06:00+02:00,2024-08-01,FINISHED,Judo,JUD,Women -78 kg,0,Women -78 kg Elimination Round of 16,W,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 2,JU2,/en/paris-2024/results/judo/women--78-kg/8fnl000500--,2024-08-01
2024-08-01 11:00:00+02:00,2024-08-01 11:17:00+02:00,2024-08-01,FINISHED,Swimming,SWM,Women's 200m Backstroke,0,Women's 200m Backstroke - Heats,W,ATH,Paris La Defense Arena,DEF,Paris La Defense Arena,DEF,/en/paris-2024/results/swimming/women-s-200m-backstroke/heat--------,2024-08-01
2024-08-01 11:00:00+02:00,2024-08-01 12:00:00+02:00,2024-08-01,FINISHED,Table Tennis,TTE,Men's Singles,0,Men's Singles Quarterfinals,M,HATH,South Paris Arena 4,SP4,South Paris Arena 4 Table 1,TT1,/en/paris-2024/results/table-tennis/men-s-singles/qfnl000200--,2024-08-01
2024-08-01 11:01:00+02:00,2024-08-01 11:14:00+02:00,2024-08-01,FINISHED,Archery,ARC,Men's Individual,0,Men's Individual 1/32 Elimination Round,M,HATH,Invalides,INV,Invalides,INV,/en/paris-2024/results/archery/men-s-individual/r64-002600--,2024-08-01
2024-08-01 11:06:00+02:00,2024-08-01 11:12:00+02:00,2024-08-01,FINISHED,Judo,JUD,Men -100 kg,0,Men -100 kg Elimination Round of 16,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/men--100-kg/8fnl000300--,2024-08-01
2024-08-01 11:06:00+02:00,2024-08-01 11:12:00+02:00,2024-08-01,FINISHED,Judo,JUD,Women -78 kg,0,Women -78 kg Elimination Round of 16,W,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 2,JU2,/en/paris-2024/results/judo/women--78-kg/8fnl000600--,2024-08-01
2024-08-01 11:06:00+02:00,2024-08-01 11:13:00+02:00,2024-08-01,FINISHED,Rowing,ROW,Men's Four,0,Men's Four Finals,M,TEAM,Nautical St - Flat water,VN1,Vaires-sur-Marne Nautical Stadium - Flat water,VN1,/en/paris-2024/results/rowing/men-s-four/fnl---------,2024-08-01
2024-08-01 11:12:00+02:00,2024-08-01 11:18:00+02:00,2024-08-01,FINISHED,Judo,JUD,Men -100 kg,0,Men -100 kg Elimination Round of 16,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/men--100-kg/8fnl000400--,2024-08-01
2024-08-01 11:12:00+02:00,2024-08-01 11:18:00+02:00,2024-08-01,FINISHED,Judo,JUD,Women -78 kg,0,Women -78 kg Elimination Round of 16,W,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 2,JU2,/en/paris-2024/results/judo/women--78-kg/8fnl000700--,2024-08-01
2024-08-01 11:14:00+02:00,2024-08-01 11:27:00+02:00,2024-08-01,FINISHED,Archery,ARC,Women's Individual,0,Women's Individual 1/32 Elimination Rnd,W,HATH,Invalides,INV,Invalides,INV,/en/paris-2024/results/archery/women-s-individual/r64-000700--,2024-08-01
2024-08-01 11:16:00+02:00,2024-08-01 11:27:00+02:00,2024-08-01,FINISHED,Boxing,BOX,Women's 50kg,0,Women's 50kg - Prelims - Round of 16,W,HATH,North Paris Arena,NPA,North Paris Arena,NPA,/en/paris-2024/results/boxing/women-s-50kg/8fnl000200--,2024-08-01
2024-08-01 11:18:00+02:00,2024-08-01 11:24:00+02:00,2024-08-01,FINISHED,Judo,JUD,Men -100 kg,0,Men -100 kg Elimination Round of 16,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/men--100-kg/8fnl000500--,2024-08-01
2024-08-01 11:18:00+02:00,2024-08-01 11:24:00+02:00,2024-08-01,FINISHED,Judo,JUD,Women -78 kg,0,Women -78 kg Elimination Round of 16,W,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 2,JU2,/en/paris-2024/results/judo/women--78-kg/8fnl000800--,2024-08-01
2024-08-01 11:18:00+02:00,2024-08-01 11:25:00+02:00,2024-08-01,FINISHED,Rowing,ROW,Women's Double Sculls,1,Women's Double Sculls Finals,W,TEAM,Nautical St - Flat water,VN1,Vaires-sur-Marne Nautical Stadium - Flat water,VN1,/en/paris-2024/results/rowing/women-s-double-sculls/fnl---------,2024-08-01
2024-08-01 11:18:00+02:00,2024-08-01 11:45:00+02:00,2024-08-01,FINISHED,Swimming,SWM,Men's 50m Freestyle,0,Men's 50m Freestyle - Heats,M,ATH,Paris La Defense Arena,DEF,Paris La Defense Arena,DEF,/en/paris-2024/results/swimming/men-s-50m-freestyle/heat--------,2024-08-01
2024-08-01 11:24:00+02:00,2024-08-01 11:30:00+02:00,2024-08-01,FINISHED,Judo,JUD,Men -100 kg,0,Men -100 kg Elimination Round of 16,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/men--100-kg/8fnl000600--,2024-08-01
2024-08-01 11:24:00+02:00,2024-08-01 11:30:00+02:00,2024-08-01,FINISHED,Judo,JUD,Women -78 kg,0,Women -78 kg Quarterfinals,W,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 2,JU2,/en/paris-2024/results/judo/women--78-kg/qfnl000100--,2024-08-01
2024-08-01 11:27:00+02:00,2024-08-01 11:40:00+02:00,2024-08-01,FINISHED,Archery,ARC,Women's Individual,0,Women's Individual 1/32 Elimination Rnd,W,HATH,Invalides,INV,Invalides,INV,/en/paris-2024/results/archery/women-s-individual/r64-000800--,2024-08-01
2024-08-01 11:30:00+02:00,2024-08-01 11:36:00+02:00,2024-08-01,FINISHED,Judo,JUD,Men -100 kg,0,Men -100 kg Elimination Round of 16,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/men--100-kg/8fnl000700--,2024-08-01
2024-08-01 11:30:00+02:00,2024-08-01 11:36:00+02:00,2024-08-01,FINISHED,Judo,JUD,Women -78 kg,0,Women -78 kg Quarterfinals,W,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 2,JU2,/en/paris-2024/results/judo/women--78-kg/qfnl000200--,2024-08-01
2024-08-01 11:30:00+02:00,2024-08-01 11:37:00+02:00,2024-08-01,FINISHED,Rowing,ROW,Men's Double Sculls,1,Men's Double Sculls Finals,M,TEAM,Nautical St - Flat water,VN1,Vaires-sur-Marne Nautical Stadium - Flat water,VN1,/en/paris-2024/results/rowing/men-s-double-sculls/fnl---------,2024-08-01
2024-08-01 11:32:00+02:00,2024-08-01 11:43:00+02:00,2024-08-01,FINISHED,Boxing,BOX,Women's 50kg,0,Women's 50kg - Prelims - Round of 16,W,HATH,North Paris Arena,NPA,North Paris Arena,NPA,/en/paris-2024/results/boxing/women-s-50kg/8fnl000300--,2024-08-01
2024-08-01 11:36:00+02:00,2024-08-01 11:42:00+02:00,2024-08-01,FINISHED,Judo,JUD,Men -100 kg,0,Men -100 kg Elimination Round of 16,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/men--100-kg/8fnl000800--,2024-08-01
2024-08-01 11:36:00+02:00,2024-08-01 11:42:00+02:00,2024-08-01,FINISHED,Judo,JUD,Women -78 kg,0,Women -78 kg Quarterfinals,W,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 2,JU2,/en/paris-2024/results/judo/women--78-kg/qfnl000300--,2024-08-01
2024-08-01 11:40:00+02:00,2024-08-01 11:53:00+02:00,2024-08-01,FINISHED,Archery,ARC,Men's Individual,0,Men's Individual 1/16 Elimination Round,M,HATH,Invalides,INV,Invalides,INV,/en/paris-2024/results/archery/men-s-individual/r32-001300--,2024-08-01
